intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID exptime distance obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203821589 "" hlsp_k2varcat_k2_lightcurve_203821589-c02_kepler_v2_llc 246.99987 -24.805365 timeseries "David Armstrong" 4 56893.96932366 56971.54875073 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 246.99987000 -24.80536500 0.00111111" mast:HLSP/k2varcat/c02/203800000/21000/hlsp_k2varcat_k2_lightcurve_203821589-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203800000/21000/hlsp_k2varcat_k2_lightcurve_203821589-c02_kepler_v2_llc.fits PUBLIC False nan 32310821 76252423 1800 0.0 32310821 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203800000/21000/hlsp_k2varcat_k2_lightcurve_203821589-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203821589-c02_kepler_v2_llc.fits 129600 32310821 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo203897692 "" ktwo203897692-c02_lc 246.48375 -24.504129 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2049_GO2051_GO2052_GO2085 "" 2 "CIRCLE ICRS 246.48375000 -24.50412900 0.00111111" mast:K2/url/missions/k2/previews/c2/203800000/97000/ktwo203897692-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203800000/97000/ktwo203897692-c02_llc.fits PUBLIC False nan 859054 64022875 1800 0.0 859054 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203800000/97000/ktwo203897692-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2049_GO2051_GO2052_GO2085 ktwo203897692-c02_llc.fits 414720 859054 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203897692 "" hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc 246.48375 -24.504129 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 246.48375 -24.504129 0.0011111111111111111" mast:HLSP/everest/v2/c02/203800000/97692/hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203800000/97692/hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc.fits PUBLIC False nan 30634188 594357778 1800 0.0 30634188 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203800000/97692/hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc.fits 13798080 30634188 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo203897692 "" hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc 246.48375 -24.504129 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 246.48375 -24.504129 0.0011111111111111111" mast:HLSP/k2sff/c02/203800000/97692/hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/203800000/97692/hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.fits PUBLIC False nan 30163481 600985875 1800 0.0 30163481 HLSP timeseries FITS S mast:HLSP/k2sff/c02/203800000/97692/hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.fits 3300480 30163481 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203897692 "" hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc 246.48375 -24.504129 timeseries "David Armstrong" 4 56893.96928625 56971.54870422 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 246.48375000 -24.50412900 0.00111111" mast:HLSP/k2varcat/c02/203800000/97000/hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203800000/97000/hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc.fits PUBLIC False nan 32280619 76222221 1800 0.0 32280619 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203800000/97000/hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc.fits 132480 32280619 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204060981 "" ktwo204060981-c02_lc 242.734125 -23.824704 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2069 "" 2 "CIRCLE ICRS 242.73412500 -23.82470400 0.00111111" mast:K2/url/missions/k2/previews/c2/204000000/60000/ktwo204060981-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204000000/60000/ktwo204060981-c02_llc.fits PUBLIC False nan 859592 64023413 1800 0.0 859592 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204000000/60000/ktwo204060981-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2069 ktwo204060981-c02_llc.fits 414720 859592 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204060981 "" hlsp_everest_k2_llc_204060981-c02_kepler_v2.0_lc 242.734125 -23.824704 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 242.734125 -23.824704 0.0011111111111111111" mast:HLSP/everest/v2/c02/204000000/60981/hlsp_everest_k2_llc_204060981-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204000000/60981/hlsp_everest_k2_llc_204060981-c02_kepler_v2.0_lc.fits PUBLIC False nan 30828572 594362566 1800 0.0 30828572 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204000000/60981/hlsp_everest_k2_llc_204060981-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204060981-c02_kepler_v2.0_lc.fits 13216320 30828572 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204060981 "" hlsp_k2sff_k2_lightcurve_204060981-c02_kepler_v1_llc 242.734125 -23.824704 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 242.734125 -23.824704 0.0011111111111111111" mast:HLSP/k2sff/c02/204000000/60981/hlsp_k2sff_k2_lightcurve_204060981-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204000000/60981/hlsp_k2sff_k2_lightcurve_204060981-c02_kepler_v1_llc.fits PUBLIC False nan 30170667 600992189 1800 0.0 30170667 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204000000/60981/hlsp_k2sff_k2_lightcurve_204060981-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204060981-c02_kepler_v1_llc.fits 3300480 30170667 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204060981 "" hlsp_k2varcat_k2_lightcurve_204060981-c02_kepler_v2_llc 242.734125 -23.824704 timeseries "David Armstrong" 4 56893.96903742 56971.5484184 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 242.73412500 -23.82470400 0.00111111" mast:HLSP/k2varcat/c02/204000000/60000/hlsp_k2varcat_k2_lightcurve_204060981-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204000000/60000/hlsp_k2varcat_k2_lightcurve_204060981-c02_kepler_v2_llc.fits PUBLIC False nan 32344209 76285811 1800 0.0 32344209 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204000000/60000/hlsp_k2varcat_k2_lightcurve_204060981-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204060981-c02_kepler_v2_llc.fits 129600 32344209 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204185983 "" ktwo204185983-c02_lc 246.47013 -23.326385 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2049_GO2051 "" 2 "CIRCLE ICRS 246.47013000 -23.32638500 0.00111111" mast:K2/url/missions/k2/previews/c2/204100000/85000/ktwo204185983-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204100000/85000/ktwo204185983-c02_llc.fits PUBLIC False nan 860111 64023932 1800 0.0 860111 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204100000/85000/ktwo204185983-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2049_GO2051 ktwo204185983-c02_llc.fits 414720 860111 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204185983 "" hlsp_everest_k2_llc_204185983-c02_kepler_v2.0_lc 246.47013 -23.326385 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 246.47013 -23.326385 0.0011111111111111111" mast:HLSP/everest/v2/c02/204100000/85983/hlsp_everest_k2_llc_204185983-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204100000/85983/hlsp_everest_k2_llc_204185983-c02_kepler_v2.0_lc.fits PUBLIC False nan 30703194 594365389 1800 0.0 30703194 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204100000/85983/hlsp_everest_k2_llc_204185983-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204185983-c02_kepler_v2.0_lc.fits 14653440 30703194 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204185983 "" hlsp_k2sff_k2_lightcurve_204185983-c02_kepler_v1_llc 246.47013 -23.326385 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 246.47013 -23.326385 0.0011111111111111111" mast:HLSP/k2sff/c02/204100000/85983/hlsp_k2sff_k2_lightcurve_204185983-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204100000/85983/hlsp_k2sff_k2_lightcurve_204185983-c02_kepler_v1_llc.fits PUBLIC False nan 30165959 600998535 1800 0.0 30165959 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204100000/85983/hlsp_k2sff_k2_lightcurve_204185983-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204185983-c02_kepler_v1_llc.fits 3300480 30165959 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204185983 "" hlsp_k2varcat_k2_lightcurve_204185983-c02_kepler_v2_llc 246.47013 -23.326385 timeseries "David Armstrong" 4 56893.96928949 56971.54869811 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 246.47013000 -23.32638500 0.00111111" mast:HLSP/k2varcat/c02/204100000/85000/hlsp_k2varcat_k2_lightcurve_204185983-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204100000/85000/hlsp_k2varcat_k2_lightcurve_204185983-c02_kepler_v2_llc.fits PUBLIC False nan 32300572 76242174 1800 0.0 32300572 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204100000/85000/hlsp_k2varcat_k2_lightcurve_204185983-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204185983-c02_kepler_v2_llc.fits 135360 32300572 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204099739 "" ktwo204099739-c02_lc 242.16288 -23.668238 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2020_GO2052_GO2069 "" 2 "CIRCLE ICRS 242.16288000 -23.66823800 0.00111111" mast:K2/url/missions/k2/previews/c2/204000000/99000/ktwo204099739-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204000000/99000/ktwo204099739-c02_llc.fits PUBLIC False nan 859731 64023552 1800 0.0 859731 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204000000/99000/ktwo204099739-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2020_GO2052_GO2069 ktwo204099739-c02_llc.fits 414720 859731 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204099739 "" hlsp_everest_k2_llc_204099739-c02_kepler_v2.0_lc 242.16288 -23.668238 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 242.16288 -23.668238 0.0011111111111111111" mast:HLSP/everest/v2/c02/204000000/99739/hlsp_everest_k2_llc_204099739-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204000000/99739/hlsp_everest_k2_llc_204099739-c02_kepler_v2.0_lc.fits PUBLIC False nan 30566143 594363373 1800 0.0 30566143 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204000000/99739/hlsp_everest_k2_llc_204099739-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204099739-c02_kepler_v2.0_lc.fits 13317120 30566143 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204099739 "" hlsp_k2sff_k2_lightcurve_204099739-c02_kepler_v1_llc 242.16288 -23.668238 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 242.16288 -23.668238 0.0011111111111111111" mast:HLSP/k2sff/c02/204000000/99739/hlsp_k2sff_k2_lightcurve_204099739-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204000000/99739/hlsp_k2sff_k2_lightcurve_204099739-c02_kepler_v1_llc.fits PUBLIC False nan 30172143 600993711 1800 0.0 30172143 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204000000/99739/hlsp_k2sff_k2_lightcurve_204099739-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204099739-c02_kepler_v1_llc.fits 3306240 30172143 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204099739 "" hlsp_k2varcat_k2_lightcurve_204099739-c02_kepler_v2_llc 242.16288 -23.668238 timeseries "David Armstrong" 4 56893.96899413 56971.54837141 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 242.16288000 -23.66823800 0.00111111" mast:HLSP/k2varcat/c02/204000000/99000/hlsp_k2varcat_k2_lightcurve_204099739-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204000000/99000/hlsp_k2varcat_k2_lightcurve_204099739-c02_kepler_v2_llc.fits PUBLIC False nan 32298584 76240186 1800 0.0 32298584 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204000000/99000/hlsp_k2varcat_k2_lightcurve_204099739-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204099739-c02_kepler_v2_llc.fits 129600 32298584 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo205267399 "" ktwo205267399-c02_lc 244.67454 -18.544388 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2063_GO2069 "" 2 "CIRCLE ICRS 244.67454000 -18.54438800 0.00111111" mast:K2/url/missions/k2/previews/c2/205200000/67000/ktwo205267399-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/205200000/67000/ktwo205267399-c02_llc.fits PUBLIC False nan 865531 64029352 1800 0.0 865531 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/205200000/67000/ktwo205267399-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2063_GO2069 ktwo205267399-c02_llc.fits 414720 865531 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo205267399 "" hlsp_everest_k2_llc_205267399-c02_kepler_v2.0_lc 244.67454 -18.544388 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 244.67454 -18.544388 0.0011111111111111111" mast:HLSP/everest/v2/c02/205200000/67399/hlsp_everest_k2_llc_205267399-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/205200000/67399/hlsp_everest_k2_llc_205267399-c02_kepler_v2.0_lc.fits PUBLIC False nan 30668022 594441233 1800 0.0 30668022 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/205200000/67399/hlsp_everest_k2_llc_205267399-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_205267399-c02_kepler_v2.0_lc.fits 12124800 30668022 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo205267399 "" hlsp_k2sff_k2_lightcurve_205267399-c02_kepler_v1_llc 244.67454 -18.544388 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 244.67454 -18.544388 0.0011111111111111111" mast:HLSP/k2sff/c02/205200000/67399/hlsp_k2sff_k2_lightcurve_205267399-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/205200000/67399/hlsp_k2sff_k2_lightcurve_205267399-c02_kepler_v1_llc.fits PUBLIC False nan 30165765 601044163 1800 0.0 30165765 HLSP timeseries FITS S mast:HLSP/k2sff/c02/205200000/67399/hlsp_k2sff_k2_lightcurve_205267399-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_205267399-c02_kepler_v1_llc.fits 3360960 30165765 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo205267399 "" hlsp_k2varcat_k2_lightcurve_205267399-c02_kepler_v2_llc 244.67454 -18.544388 timeseries "David Armstrong" 4 56893.96911442 56971.54849723 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 244.67454000 -18.54438800 0.00111111" mast:HLSP/k2varcat/c02/205200000/67000/hlsp_k2varcat_k2_lightcurve_205267399-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/205200000/67000/hlsp_k2varcat_k2_lightcurve_205267399-c02_kepler_v2_llc.fits PUBLIC False nan 32345531 76287133 1800 0.0 32345531 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/205200000/67000/hlsp_k2varcat_k2_lightcurve_205267399-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_205267399-c02_kepler_v2_llc.fits 129600 32345531 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo203050730 "" ktwo203050730-c02_lc 247.77414 -27.429482 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2063_GO2069 "" 2 "CIRCLE ICRS 247.77414000 -27.42948200 0.00111111" mast:K2/url/missions/k2/previews/c2/203000000/50000/ktwo203050730-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203000000/50000/ktwo203050730-c02_llc.fits PUBLIC False nan 855889 64019710 1800 0.0 855889 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203000000/50000/ktwo203050730-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2063_GO2069 ktwo203050730-c02_llc.fits 414720 855889 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203050730 "" hlsp_everest_k2_llc_203050730-c02_kepler_v2.0_lc 247.77414 -27.429482 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 247.77414 -27.429482 0.0011111111111111111" mast:HLSP/everest/v2/c02/203000000/50730/hlsp_everest_k2_llc_203050730-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203000000/50730/hlsp_everest_k2_llc_203050730-c02_kepler_v2.0_lc.fits PUBLIC False nan 30548240 594333953 1800 0.0 30548240 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203000000/50730/hlsp_everest_k2_llc_203050730-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203050730-c02_kepler_v2.0_lc.fits 14192640 30548240 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo203050730 "" hlsp_k2sff_k2_lightcurve_203050730-c02_kepler_v1_llc 247.77414 -27.429482 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 247.77414 -27.429482 0.0011111111111111111" mast:HLSP/k2sff/c02/203000000/50730/hlsp_k2sff_k2_lightcurve_203050730-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/203000000/50730/hlsp_k2sff_k2_lightcurve_203050730-c02_kepler_v1_llc.fits PUBLIC False nan 30167989 600943433 1800 0.0 30167989 HLSP timeseries FITS S mast:HLSP/k2sff/c02/203000000/50730/hlsp_k2sff_k2_lightcurve_203050730-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_203050730-c02_kepler_v1_llc.fits 3300480 30167989 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203050730 "" hlsp_k2varcat_k2_lightcurve_203050730-c02_kepler_v2_llc 247.77414 -27.429482 timeseries "David Armstrong" 4 56893.9694108 56971.54888058 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 247.77414000 -27.42948200 0.00111111" mast:HLSP/k2varcat/c02/203000000/50000/hlsp_k2varcat_k2_lightcurve_203050730-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203000000/50000/hlsp_k2varcat_k2_lightcurve_203050730-c02_kepler_v2_llc.fits PUBLIC False nan 32329462 76271064 1800 0.0 32329462 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203000000/50000/hlsp_k2varcat_k2_lightcurve_203050730-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203050730-c02_kepler_v2_llc.fits 129600 32329462 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo203185083 "" ktwo203185083-c02_lc 248.64642 -26.967523 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2063_GO2069 "" 2 "CIRCLE ICRS 248.64642000 -26.96752300 0.00111111" mast:K2/url/missions/k2/previews/c2/203100000/85000/ktwo203185083-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203100000/85000/ktwo203185083-c02_llc.fits PUBLIC False nan 856249 64020070 1800 0.0 856249 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203100000/85000/ktwo203185083-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2063_GO2069 ktwo203185083-c02_llc.fits 414720 856249 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203185083 "" hlsp_everest_k2_llc_203185083-c02_kepler_v2.0_lc 248.64642 -26.967523 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 248.64642 -26.967523 0.0011111111111111111" mast:HLSP/everest/v2/c02/203100000/85083/hlsp_everest_k2_llc_203185083-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203100000/85083/hlsp_everest_k2_llc_203185083-c02_kepler_v2.0_lc.fits PUBLIC False nan 30757364 594336084 1800 0.0 30757364 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203100000/85083/hlsp_everest_k2_llc_203185083-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203185083-c02_kepler_v2.0_lc.fits 14904000 30757364 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
