intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID objID1 distance exptime obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science HLSP TESS-SPOC Photometer TESS TESS Optical 244161191 "" hlsp_tess-spoc_tess_phot_0000000244161191-s0003_tess_v1_tp 4.8830938213792 -5.91126788472872 timeseries "Douglas A. Caldwell" 4 58381.54715618055 58408.88003087963 1800.0 600.0 1000.0 "" 59309.93839105 N/A "" 3 "CIRCLE ICRS 4.88309382 -5.91126788 0.00111111" "" mast:HLSP/tess-spoc/s0003/target/0000/0002/4416/1191/hlsp_tess-spoc_tess_phot_0000000244161191-s0003_tess_v1_lc.fits PUBLIC False nan 60102873 105941247 "" 0.0 1800 60102873 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0003/target/0000/0002/4416/1191/hlsp_tess-spoc_tess_phot_0000000244161191-s0003_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 42 N/A hlsp_tess-spoc_tess_phot_0000000244161191-s0003_tess_v1_lc.fits 161280 60102873 PUBLIC 4 TESS TESS-SPOC "TESS Sector 03" "" 2018 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 244161191 "" hlsp_tess-spoc_tess_phot_0000000244161191-s0030_tess_v1_tp 4.8830938213792 -5.91126788472872 timeseries "Douglas A. Caldwell" 4 59115.39404591 59142.0254038 600.0 600.0 1000.0 "" 59236.40922445 N/A "" 30 "CIRCLE ICRS 4.88309382 -5.91126788 0.00111111" "" mast:HLSP/tess-spoc/s0030/target/0000/0002/4416/1191/hlsp_tess-spoc_tess_phot_0000000244161191-s0030_tess_v1_lc.fits PUBLIC False nan 54108926 98050528 "" 0.0 600 54108926 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0030/target/0000/0002/4416/1191/hlsp_tess-spoc_tess_phot_0000000244161191-s0030_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 45 N/A hlsp_tess-spoc_tess_phot_0000000244161191-s0030_tess_v1_lc.fits 423360 54108926 PUBLIC 4 TESS TESS-SPOC "TESS Sector 30" "" 2020 2
science HLSP TESS-SPOC Photometer TESS TESS OPTICAL 244161191 "" hlsp_tess-spoc_tess_phot_0000000244161191-s0070_tess_v1_tp 4.8830938213792 -5.91126788472872 timeseries "Douglas A. Caldwell" 4 60207.85881138889 60233.323702800924 200.0 600.0 1000.0 "" 60551.46991903 N/A "" 70 "CIRCLE 4.8830938213792 -5.91126788472872 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0070/target/0000/0002/4416/1191/hlsp_tess-spoc_tess_phot_0000000244161191-s0070_tess_v1_lc.fits PUBLIC False nan 229526637 600827617 "" 0.0 200 229526637 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0070/target/0000/0002/4416/1191/hlsp_tess-spoc_tess_phot_0000000244161191-s0070_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 99 N/A hlsp_tess-spoc_tess_phot_0000000244161191-s0070_tess_v1_lc.fits 1131840 229526637 PUBLIC 4 TESS TESS-SPOC "TESS Sector 70" "" 2023 2
science HLSP QLP Photometer TESS TESS Optical 244161191 "" hlsp_qlp_tess_ffi_s0003-0000000244161191_tess_v01_llc 4.88309382138 -5.91126788473 timeseries "Chelsea X. Huang" 4 58381.22506243 58408.87044625 1800.0 600.0 1000.0 "" 59257.53266194 N/A "" 3 "CIRCLE ICRS 4.88309382 -5.91126788 0.00111111" "" mast:HLSP/qlp/s0003/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0003-0000000244161191_tess_v01_llc.fits PUBLIC False nan 58742402 102684004 "" 0.0 1800 58742402 HLSP timeseries FITS C mast:HLSP/qlp/s0003/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0003-0000000244161191_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0003-0000000244161191_tess_v01_llc.fits 83520 58742402 PUBLIC 4 TESS QLP "TESS Sector 03" "" 2018 3
science HLSP QLP "" TESS TESS Optical 244161191 "" hlsp_qlp_tess_ffi_s0030-0000000244161191_tess_v01_llc 4.88309382138 -5.91126788473 timeseries "Chelsea X. Huang" 4 59115.39139652438 59142.72411577962 600.0 600.0 1000.0 "" 59563.92607624 N/A "" 30 "CIRCLE ICRS 4.88309382 -5.91126788 0.00111111" "" mast:HLSP/qlp/s0030/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0030-0000000244161191_tess_v01_llc.fits PUBLIC False nan 66255547 131723076 "" 0.0 600 66255547 HLSP timeseries FITS C mast:HLSP/qlp/s0030/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0030-0000000244161191_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0030-0000000244161191_tess_v01_llc.fits 221760 66255547 PUBLIC 4 TESS QLP "TESS Sector 30" "" 2020 3
science HLSP QLP Photometer TESS TESS Optical 244161191 "" hlsp_qlp_tess_ffi_s0042-0000000244161191_tess_v01_llc 4.88309382138 -5.91126788473 timeseries "Chelsea X. Huang" 4 59447.19586374983 59459.80752448179 600.0 600.0 1000.0 "" 59907.04148145 N/A "" 42 "CIRCLE 4.88309382138 -5.91126788473 0.0011111111111111111" "" mast:HLSP/qlp/s0042/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0042-0000000244161191_tess_v01_llc.fits PUBLIC False nan 101491199 189349315 "" 0.0 600 101491199 HLSP timeseries FITS D mast:HLSP/qlp/s0042/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0042-0000000244161191_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0042-0000000244161191_tess_v01_llc.fits 112320 101491199 PUBLIC 4 TESS QLP "TESS Sector 42" "" 2021 3
science HLSP QLP Photometer TESS TESS OPTICAL 244161191 "" hlsp_qlp_tess_ffi_s0070-0000000244161191_tess_v01_llc 4.88309382138 -5.91126788473 timeseries "Chelsea X. Huang" 4 60207.85616198322 60233.32336851256 200.0 600.0 1000.0 "" 60347.56819428 N/A "" 70 "CIRCLE 4.88309382138 -5.91126788473 0.0011111111111111111" "" mast:HLSP/qlp/s0070/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0070-0000000244161191_tess_v01_llc.fits PUBLIC False nan 210470725 387643157 "" 0.0 200 210470725 HLSP timeseries FITS D mast:HLSP/qlp/s0070/0000/0002/4416/1191/hlsp_qlp_tess_ffi_s0070-0000000244161191_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0070-0000000244161191_tess_v01_llc.fits 653760 210470725 PUBLIC 4 TESS QLP "TESS Sector 70" "" 2023 3
science HLSP TASOC Photometer TESS TESS Optical 244161191 "" hlsp_tasoc_tess_tpf_tic00244161191-s0003-cam1-ccd4-c0120_tess_v05 4.8830938213792 -5.91126788472872 timeseries "Rasmus Handberg" 4 58381.53962759618 58408.88917339507 120.0 600.0 1000.0 "" 59688.05377312 G011160_G011155_G011188 "" 3 "CIRCLE ICRS 4.88309382 -5.91126788 0.00111111" "" mast:HLSP/tasoc/s0003/c0120/0000/0002/4416/1191/hlsp_tasoc_tess_tpf_tic00244161191-s0003-cam1-ccd4-c0120_tess_v05_cbv-lc.fits PUBLIC False nan 79456504 153624777 "" 0.0 120 79456504 HLSP timeseries FITS C mast:HLSP/tasoc/s0003/c0120/0000/0002/4416/1191/hlsp_tasoc_tess_tpf_tic00244161191-s0003-cam1-ccd4-c0120_tess_v05_cbv-lc.fits SCIENCE "Minimum Recommended Products" "" "" TASOC 5 G011160_G011155_G011188 hlsp_tasoc_tess_tpf_tic00244161191-s0003-cam1-ccd4-c0120_tess_v05_cbv-lc.fits 1895040 79456504 PUBLIC 4 TESS TASOC "TESS Sector 03" "" 2018 9
science HLSP TGLC Photometer TESS TESS Optical 244161191 "" hlsp_tglc_tess_ffi_gaiaid-2431769083806305152-s0003-cam1-ccd4_tess_v1_llc 4.883576924654511 -5.911570888629051 timeseries "Timothy D. Brandt" 4 58381.55827891397 58408.87043358094 1800.0 600.0 1000.0 "" 60022.91305555 N/A "" 3 "CIRCLE 4.883576924654511 -5.911570888629051 0.0011111111111111111" "" mast:HLSP/tglc/s0003/cam1-ccd4/0024/3176/9083/8063/hlsp_tglc_tess_ffi_gaiaid-2431769083806305152-s0003-cam1-ccd4_tess_v1_llc.fits PUBLIC False nan 118760587 221246779 "" 0.0 1800 118760587 HLSP timeseries FITS D mast:HLSP/tglc/s0003/cam1-ccd4/0024/3176/9083/8063/hlsp_tglc_tess_ffi_gaiaid-2431769083806305152-s0003-cam1-ccd4_tess_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" TGLC 1 N/A hlsp_tglc_tess_ffi_gaiaid-2431769083806305152-s0003-cam1-ccd4_tess_v1_llc.fits 57600 118760587 PUBLIC 4 TESS TGLC "TESS Sector 03" "" 2018 9
science HLSP TASOC Photometer TESS TESS Optical 244161191 "" hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05 4.8830938213792 -5.91126788472872 timeseries "Rasmus Handberg" 4 58381.54796114456 58408.88084071145 1800.0 600.0 1000.0 "" 59694.0478009 G011160_G011155_G011188 "" 3 "CIRCLE ICRS 4.88309382 -5.91126788 0.00111111" "" mast:HLSP/tasoc/s0003/c1800/0000/0002/4416/1191/hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05_cbv-lc.fits PUBLIC False nan 82250098 156841911 "" 0.0 1800 82250098 HLSP timeseries FITS C mast:HLSP/tasoc/s0003/c1800/0000/0002/4416/1191/hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05_ens-lc.fits SCIENCE "Minimum Recommended Products" "" "" TASOC 5 G011160_G011155_G011188 hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05_ens-lc.fits 172800 82250098 PUBLIC 4 TESS TASOC "TESS Sector 03" "" 2018 9
science HLSP T16 Photometer TESS TESS OPTICAL 244161191 "" hlsp_t16_tess_ffi_s0003-cam1-ccd4-02431769083806305152_tess_v01 4.8835619305 -5.9115614252 timeseries "Joel D. Hartman" 4 58385.4477089934 58405.8018708756 1800.0 600.0 1000.0 "" 60879.45947918 N/A "" 3 "CIRCLE 4.8835619305 -5.9115614252 0.0011111111111111111" "" mast:HLSP/t16/s0003/cam1-ccd4/0024/3176/9083/8063/hlsp_t16_tess_ffi_s0003-cam1-ccd4-02431769083806305152_tess_v01_llc.fits PUBLIC False nan 298972294 894546946 "" 0.0 1800 298972294 HLSP timeseries FITS S mast:HLSP/t16/s0003/cam1-ccd4/0024/3176/9083/8063/hlsp_t16_tess_ffi_s0003-cam1-ccd4-02431769083806305152_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" T16 1 N/A hlsp_t16_tess_ffi_s0003-cam1-ccd4-02431769083806305152_tess_v01_llc.fits 218880 298972294 PUBLIC 4 TESS T16 "TESS Sector 03" "" 2018 9
science HLSP GSFC-ELEANOR-LITE Photometer TESS TESS Optical 244161191 "" hlsp_gsfc-eleanor-lite_tess_ffi_s0003-0000000244161191_tess_v1.0_lc 4.8830938213792 -5.91126788472872 timeseries "Brian P. Powell" 4 58381.54706163194 58408.88004938657 1800.0 600.0 1000.0 "" 59927.0 N/A "" 3 "CIRCLE 4.8830938213792 -5.91126788472872 0.0011111111111111111" "" mast:HLSP/gsfc-eleanor-lite/s0003/0000/0002/4416/1191/hlsp_gsfc-eleanor-lite_tess_ffi_s0003-0000000244161191_tess_v1.0_lc.fits PUBLIC False nan 105474574 196444571 "" 0.0 1800 105474574 HLSP timeseries FITS D mast:HLSP/gsfc-eleanor-lite/s0003/0000/0002/4416/1191/hlsp_gsfc-eleanor-lite_tess_ffi_s0003-0000000244161191_tess_v1.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" GSFC-ELEANOR-LITE 1.0 N/A hlsp_gsfc-eleanor-lite_tess_ffi_s0003-0000000244161191_tess_v1.0_lc.fits 109440 105474574 PUBLIC 4 TESS GSFC-ELEANOR-LITE "TESS Sector 03" "" 2018 9
science HLSP TASOC Photometer TESS TESS Optical 244161191 "" hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05 4.8830938213792 -5.91126788472872 timeseries "Rasmus Handberg" 4 58381.54796114456 58408.88084071145 1800.0 600.0 1000.0 "" 59694.0478009 G011160_G011155_G011188 "" 3 "CIRCLE ICRS 4.88309382 -5.91126788 0.00111111" "" mast:HLSP/tasoc/s0003/c1800/0000/0002/4416/1191/hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05_cbv-lc.fits PUBLIC False nan 82250098 156841911 "" 0.0 1800 82250098 HLSP timeseries FITS C mast:HLSP/tasoc/s0003/c1800/0000/0002/4416/1191/hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05_cbv-lc.fits SCIENCE "Minimum Recommended Products" "" "" TASOC 5 G011160_G011155_G011188 hlsp_tasoc_tess_ffi_tic00244161191-s0003-cam1-ccd4-c1800_tess_v05_cbv-lc.fits 167040 82250098 PUBLIC 4 TESS TASOC "TESS Sector 03" "" 2018 9
science HLSP CDIPS Photometer TESS TESS Optical 244161191 "" hlsp_cdips_tess_ffi_gaiatwo0002431769083806305152-s0030-cam1-ccd4_tess_v01_llc 4.8835619305 -5.911561425199999 timeseries "Luke Bouma" 4 59115.39180119988 59142.00984490011 1800.0 600.0 1000.0 "" 60255.5398495 N/A "" 30 "CIRCLE 4.8835619305 -5.911561425199999 0.005833333333333334" "" mast:HLSP/cdips/s0030/cam1_ccd4/hlsp_cdips_tess_ffi_gaiatwo0002431769083806305152-s0030-cam1-ccd4_tess_v01_llc.fits PUBLIC False nan 189441121 343306601 "" 0.0 1800 189441121 HLSP timeseries FITS S mast:HLSP/cdips/s0030/cam1_ccd4/hlsp_cdips_tess_ffi_gaiatwo0002431769083806305152-s0030-cam1-ccd4_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 2009 N/A hlsp_cdips_tess_ffi_gaiatwo0002431769083806305152-s0030-cam1-ccd4_tess_v01_llc.fits 1036800 189441121 PUBLIC 4 TESS CDIPS "TESS Sector 30" "" 2020 9
science TESS SPOC Photometer TESS TESS Optical 231058925 "" tess2018234235059-s0002-0000000231058925-0121-s 30.7774720893662 -55.7616787000385 timeseries "Ricker, George" 3 58353.60935086806 58381.01646722222 120.0 600.0 1000.0 "" 58458.5833333 G011180 "" 2 "CIRCLE 30.77747209 -55.7616787 0.00138889" "" mast:TESS/product/tess2018234235059-s0002-0000000231058925-0121-s_lc.fits PUBLIC False nan 60880262 110301613 "" 0.0 120 60880262 TESS timeseries "Light curves" S mast:TESS/product/tess2018234235059-s0002-0000000231058925-0121-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 0ebd715b69 G011180 tess2018234235059-s0002-0000000231058925-0121-s_lc.fits 2004480 60880262 PUBLIC 3 TESS SPOC "TESS Sector 02" "" 2018 1
science TESS SPOC Photometer TESS TESS Optical 231058925 "" tess2018263035959-s0003-0000000231058925-0123-s 30.7774720893662 -55.7616787000385 timeseries "Ricker, George" 3 58381.5372983912 58408.88546439815 120.0 600.0 1000.0 "" 58507.6666666 G011180 "" 3 "CIRCLE 30.77747209 -55.7616787 0.00138889" "" mast:TESS/product/tess2018263035959-s0003-0000000231058925-0123-s_lc.fits PUBLIC False nan 60914969 121725306 "" 0.0 120 60914969 TESS timeseries "Light curves" S mast:TESS/product/tess2018263035959-s0003-0000000231058925-0123-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 5c21567b49 G011180 tess2018263035959-s0003-0000000231058925-0123-s_lc.fits 1998720 60914969 PUBLIC 3 TESS SPOC "TESS Sector 03" "" 2018 1
science TESS SPOC Photometer TESS TESS Optical 231058925 "" tess2020266004630-s0030-0000000231058925-0195-s 30.7774720893662 -55.7616787000385 timeseries "Ricker, George" 3 59115.38694815 59142.71003802 120.0 600.0 1000.0 "" 59173.0 G03052 "" 30 "CIRCLE ICRS 30.77747209 -55.76167870 0.00138889" "" mast:TESS/product/tess2020266004630-s0030-0000000231058925-0195-s_lc.fits PUBLIC False nan 27987664 71552878 "" 0.0 120 27987664 TESS timeseries "Light curves" S mast:TESS/product/tess2020266004630-s0030-0000000231058925-0195-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 6373c68b73 G03052 tess2020266004630-s0030-0000000231058925-0195-s_lc.fits 1998720 27987664 PUBLIC 3 TESS SPOC "TESS Sector 30" "" 2020 1
science TESS SPOC Photometer TESS TESS Optical 231058925 "" tess2020238165205-s0029-0000000231058925-0193-s 30.7774720893662 -55.7616787000385 timeseries "Ricker, George" 3 59087.74102483 59113.93556461 120.0 600.0 1000.0 "" 59158.0 G03052 "" 29 "CIRCLE ICRS 30.77747209 -55.76167870 0.00138889" "" mast:TESS/product/tess2020238165205-s0029-0000000231058925-0193-s_lc.fits PUBLIC False nan 27908831 71395233 "" 0.0 120 27908831 TESS timeseries "Light curves" S mast:TESS/product/tess2020238165205-s0029-0000000231058925-0193-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 84acfdc5b8 G03052 tess2020238165205-s0029-0000000231058925-0193-s_lc.fits 1915200 27908831 PUBLIC 3 TESS SPOC "TESS Sector 29" "" 2020 1
science TESS SPOC Photometer TESS TESS Optical 231058925 "" tess2023237165326-s0069-0000000231058925-0264-s 30.7774720893662 -55.7616787000385 timeseries "Ricker, George" 3 60181.85577400463 60207.64063204861 120.0 600.0 1000.0 "" 60228.0 G05106 "" 69 "CIRCLE 30.77747209 -55.7616787 0.00138889" "" mast:TESS/product/tess2023237165326-s0069-0000000231058925-0264-s_lc.fits PUBLIC False nan 182741314 361230514 "" 0.0 120 182741314 TESS timeseries "Light curves" S mast:TESS/product/tess2023237165326-s0069-0000000231058925-0264-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC f691f3d131 G05106 tess2023237165326-s0069-0000000231058925-0264-s_lc.fits 1886400 182741314 PUBLIC 3 TESS SPOC "TESS Sector 69" "" 2023 1
science TESS SPOC Photometer TESS TESS OPTICAL 231058925 "" tess2025232030459-s0096-0000000231058925-0293-s 30.7774720893662 -55.7616787000385 timeseries "Ricker, George" 3 60907.27573498843 60932.93431278935 120.0 600.0 1000.0 "" 60951.0 G07089_G07103 "" 96 "CIRCLE 30.77747209 -55.7616787 0.00138889" "" mast:TESS/product/tess2025232030459-s0096-0000000231058925-0293-s_lc.fits PUBLIC False nan 354015704 1007470982 "" 0.0 120 354015704 TESS timeseries "Light curves" S mast:TESS/product/tess2025232030459-s0096-0000000231058925-0293-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC spoc-5.0.124-20250919-1-g4fdf1a46a8 G07089_G07103 tess2025232030459-s0096-0000000231058925-0293-s_lc.fits 1877760 354015704 PUBLIC 3 TESS SPOC "TESS Sector 96" "" 2025 1
science HLSP TESS-SPOC Photometer TESS TESS Optical 231058925 "" hlsp_tess-spoc_tess_phot_0000000231058925-s0003_tess_v1_tp 30.7774720893662 -55.7616787000385 timeseries "Douglas A. Caldwell" 4 58381.54424280093 58408.8771312963 1800.0 600.0 1000.0 "" 59309.93839105 N/A "" 3 "CIRCLE ICRS 30.77747209 -55.76167870 0.00111111" "" mast:HLSP/tess-spoc/s0003/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0003_tess_v1_lc.fits PUBLIC False nan 60127507 105966740 "" 0.0 1800 60127507 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0003/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0003_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 42 N/A hlsp_tess-spoc_tess_phot_0000000231058925-s0003_tess_v1_lc.fits 161280 60127507 PUBLIC 4 TESS TESS-SPOC "TESS Sector 03" "" 2018 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 231058925 "" hlsp_tess-spoc_tess_phot_0000000231058925-s0002_tess_v1_tp 30.7774720893662 -55.7616787000385 timeseries "Douglas A. Caldwell" 4 58353.627406747684 58381.00257841435 1800.0 600.0 1000.0 "" 59309.67910867 N/A "" 2 "CIRCLE ICRS 30.77747209 -55.76167870 0.00111111" "" mast:HLSP/tess-spoc/s0002/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0002_tess_v1_lc.fits PUBLIC False nan 59979294 105793767 "" 0.0 1800 59979294 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0002/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0002_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 42 N/A hlsp_tess-spoc_tess_phot_0000000231058925-s0002_tess_v1_lc.fits 161280 59979294 PUBLIC 4 TESS TESS-SPOC "TESS Sector 02" "" 2018 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 231058925 "" hlsp_tess-spoc_tess_phot_0000000231058925-s0030_tess_v1_tp 30.7774720893662 -55.7616787000385 timeseries "Douglas A. Caldwell" 4 59115.39111479 59142.72392654 600.0 600.0 1000.0 "" 59236.40922445 N/A "" 30 "CIRCLE ICRS 30.77747209 -55.76167870 0.00111111" "" mast:HLSP/tess-spoc/s0030/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0030_tess_v1_lc.fits PUBLIC False nan 54140725 98082327 "" 0.0 600 54140725 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0030/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0030_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 45 N/A hlsp_tess-spoc_tess_phot_0000000231058925-s0030_tess_v1_lc.fits 423360 54140725 PUBLIC 4 TESS TESS-SPOC "TESS Sector 30" "" 2020 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 231058925 "" hlsp_tess-spoc_tess_phot_0000000231058925-s0029_tess_v1_tp 30.7774720893662 -55.7616787000385 timeseries "Douglas A. Caldwell" 4 59087.74519157 59113.93278684 600.0 600.0 1000.0 "" 59235.67961798 N/A "" 29 "CIRCLE ICRS 30.77747209 -55.76167870 0.00111111" "" mast:HLSP/tess-spoc/s0029/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0029_tess_v1_lc.fits PUBLIC False nan 53991405 97933007 "" 0.0 600 53991405 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0029/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0029_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 43 N/A hlsp_tess-spoc_tess_phot_0000000231058925-s0029_tess_v1_lc.fits 406080 53991405 PUBLIC 4 TESS TESS-SPOC "TESS Sector 29" "" 2020 2
science HLSP TESS-SPOC Photometer TESS TESS OPTICAL 231058925 "" hlsp_tess-spoc_tess_phot_0000000231058925-s0069_tess_v1_tp 30.7774720893662 -55.7616787000385 timeseries "Douglas A. Caldwell" 4 60181.85577400463 60207.64063204861 200.0 600.0 1000.0 "" 60409.01017358 N/A "" 69 "CIRCLE 30.7774720893662 -55.7616787000385 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0069/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0069_tess_v1_lc.fits PUBLIC False nan 213128233 409281847 "" 0.0 200 213128233 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0069/target/0000/0002/3105/8925/hlsp_tess-spoc_tess_phot_0000000231058925-s0069_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 96 N/A hlsp_tess-spoc_tess_phot_0000000231058925-s0069_tess_v1_lc.fits 1143360 213128233 PUBLIC 4 TESS TESS-SPOC "TESS Sector 69" "" 2023 2
science HLSP QLP Photometer TESS TESS Optical 231058925 "" hlsp_qlp_tess_ffi_s0002-0000000231058925_tess_v01_llc 30.777441 -55.761688 timeseries "Chelsea X. Huang" 4 58353.61781348 58380.99298973 1800.0 600.0 1000.0 "" 59265.21472228 N/A "" 2 "CIRCLE ICRS 30.77744100 -55.76168800 0.00111111" "" mast:HLSP/qlp/s0002/0000/0002/3105/8925/hlsp_qlp_tess_ffi_s0002-0000000231058925_tess_v01_llc.fits PUBLIC False nan 59051669 102993271 "" 0.0 1800 59051669 HLSP timeseries FITS C mast:HLSP/qlp/s0002/0000/0002/3105/8925/hlsp_qlp_tess_ffi_s0002-0000000231058925_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0002-0000000231058925_tess_v01_llc.fits 80640 59051669 PUBLIC 4 TESS QLP "TESS Sector 02" "" 2018 3
science HLSP QLP Photometer TESS TESS Optical 231058925 "" hlsp_qlp_tess_ffi_s0003-0000000231058925_tess_v01_llc 30.7774720894 -55.7616787 timeseries "Chelsea X. Huang" 4 58381.22215526 58408.86754706 1800.0 600.0 1000.0 "" 59257.53266194 N/A "" 3 "CIRCLE ICRS 30.77747209 -55.76167870 0.00111111" "" mast:HLSP/qlp/s0003/0000/0002/3105/8925/hlsp_qlp_tess_ffi_s0003-0000000231058925_tess_v01_llc.fits PUBLIC False nan 58773789 102715391 "" 0.0 1800 58773789 HLSP timeseries FITS C mast:HLSP/qlp/s0003/0000/0002/3105/8925/hlsp_qlp_tess_ffi_s0003-0000000231058925_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0003-0000000231058925_tess_v01_llc.fits 83520 58773789 PUBLIC 4 TESS QLP "TESS Sector 03" "" 2018 3
science HLSP QLP "" TESS TESS Optical 231058925 "" hlsp_qlp_tess_ffi_s0029-0000000231058925_tess_v01_llc 30.7774720894 -55.7616787 timeseries "Chelsea X. Huang" 4 59087.74254281539 59113.93013842963 600.0 600.0 1000.0 "" 59563.622442 N/A "" 29 "CIRCLE ICRS 30.77747209 -55.76167870 0.00111111" "" mast:HLSP/qlp/s0029/0000/0002/3105/8925/hlsp_qlp_tess_ffi_s0029-0000000231058925_tess_v01_llc.fits PUBLIC False nan 64964089 131394413 "" 0.0 600 64964089 HLSP timeseries FITS C mast:HLSP/qlp/s0029/0000/0002/3105/8925/hlsp_qlp_tess_ffi_s0029-0000000231058925_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0029-0000000231058925_tess_v01_llc.fits 213120 64964089 PUBLIC 4 TESS QLP "TESS Sector 29" "" 2020 3
