,,,,,,,,,,,,,,,,,,,,Period 1,,,,,Period 2,,,,
pop_id,lcname,idtype,ID,secorcamp,author_x,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,per2,group,age_Myr,disco_paper,author_y,year,calc_per,complex_status,Score,Flare,Shelf,Evolution,Notes,Score,Flare,Shelf,Evolution,Notes
28,TIC-435899024-64-SPOC-120,TIC,435899024,64,SPOC,120,0.2255194902,435899024,5861945711251717888,<NA>,0.3634,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.365294514,Complex,2,2,1,1,Crazy flare and huge shelf,,,,,
28,TIC-435899024-65-SPOC-120,TIC,435899024,65,SPOC,120,0.174696368,435899024,5861945711251717888,<NA>,0.3634,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3636097922,Complex,2,1,0,1,,,,,,
29,TIC-973449111-11-FFI-30min,TIC,973449111,11,FFI,30min,0.010876215,973449111,5868286560427916160,<NA>,0.621,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6219839738,Complex,2,1,0,0,,,,,,
29,TIC-973449111-38-FFI-10min,TIC,973449111,38,FFI,10min,0.006684163,973449111,5868286560427916160,<NA>,0.621,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,1.984494636,Complex,2,0,0,0,,,,,,
29,TIC-973449111-64-SPOC-120,TIC,973449111,64,SPOC,120,0.072780049,973449111,5868286560427916160,<NA>,0.621,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6218725447,Complex,2,2,0,0,,,,,,
29,TIC-973449111-65-SPOC-120,TIC,973449111,65,SPOC,120,0.066069269,973449111,5868286560427916160,<NA>,0.621,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6229411819,Complex,2,0,0,0,,,,,,
30,TIC-309321971-11-FFI-30min,TIC,309321971,11,FFI,30min,0.018790689,309321971,5901773217829654912,<NA>,0.6314,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6277552264,Complex,2,2,1,1,,,,,,
30,TIC-309321971-38-FFI-10min,TIC,309321971,38,FFI,10min,0.020248815,309321971,5901773217829654912,<NA>,0.6314,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6287180509,Complex,2,2,1,1,Flare affecting shelf,,,,,
30,TIC-309321971-65-FFI-200s,TIC,309321971,65,FFI,200s,0.017097608,309321971,5901773217829654912,<NA>,0.6314,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6334435054,Complex,2,1,1,1,Literature period a little off,,,,,
31,TIC-254612758-12-FFI-30min,TIC,254612758,12,FFI,30min,0.010899131,254612758,5988925319818253696,<NA>,0.5939,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.5948480819,Complex,2,0,0,0,Reverse flare?,,,,,
31,TIC-254612758-38-FFI-10min,TIC,254612758,38,FFI,10min,0.010809438,254612758,5988925319818253696,<NA>,0.5939,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.2967206644,Complex,2,1,0,1,,,,,,
31,TIC-254612758-65-SPOC-120,TIC,254612758,65,SPOC,120,0.042815799,254612758,5988925319818253696,<NA>,0.5939,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.5941066759,Complex,2,1,0,0,Noisy,,,,,
32,TIC-364291454-12-FFI-30min,TIC,364291454,12,FFI,30min,0.024209085,364291454,5996407565146180992,<NA>,0.3495,0.406,UCL/LCC,16,Rebull_2022,Rebull,2022,0.3501285279,Complex,1,0,0,0,,1,0,0,0,
33,TIC-147828926-12-FFI-30min,TIC,147828926,12,FFI,30min,0.056221176,147828926,5999293989334501888,<NA>,0.4973,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4970573864,Complex,2,0,1,0,,,,,,
33,TIC-147828926-38-FFI-10min,TIC,147828926,38,FFI,10min,0.064792872,147828926,5999293989334501888,<NA>,0.4973,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4981351005,Complex,2,0,0,1,,,,,,
33,TIC-147828926-65-FFI-200s,TIC,147828926,65,FFI,200s,0.039686547,147828926,5999293989334501888,<NA>,0.4973,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4968968344,Complex,2,2,1,1,,,,,,
34,TIC-176205621-12-FFI-30min,TIC,176205621,12,FFI,30min,0.030512813,176205621,6001888939853401728,<NA>,0.4258,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4252998233,Complex,1,0,0,0,,,,,,
34,TIC-176205621-38-FFI-10min,TIC,176205621,38,FFI,10min,0.027254161,176205621,6001888939853401728,<NA>,0.4258,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.425504547,Complex,2,1,1,1,,,,,,
34,TIC-176205621-65-FFI-200s,TIC,176205621,65,FFI,200s,0.019620432,176205621,6001888939853401728,<NA>,0.4258,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.2130172285,Complex,2,1,0,0,,,,,,
35,TIC-276502773-11-FFI-30min,TIC,276502773,11,FFI,30min,0.012941134,276502773,6004379539837518080,<NA>,0.5553,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.5555606289,Complex,2,0,0,1,,,,,,
35,TIC-276502773-38-FFI-10min,TIC,276502773,38,FFI,10min,0.009165021,276502773,6004379539837518080,<NA>,0.5553,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.5554643462,Double Dip,2,0,1,1,,,,,,
35,TIC-276502773-65-FFI-200s,TIC,276502773,65,FFI,200s,0.016111215,276502773,6004379539837518080,<NA>,0.5553,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.5556959587,Complex,2,0,0,1,,,,,,
36,TIC-99207324-12-FFI-30min,TIC,99207324,12,FFI,30min,0.017009493,99207324,6011565879115186816,<NA>,0.7912,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.791560995,Complex,2,0,0,0,,,,,,
36,TIC-99207324-38-FFI-10min,TIC,99207324,38,FFI,10min,0.017161098,99207324,6011565879115186816,<NA>,0.7912,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.7946543208,Complex,2,0,0,0,,,,,,
36,TIC-99207324-65-SPOC-120,TIC,99207324,65,SPOC,120,0.1152059436,99207324,6011565879115186816,<NA>,0.7912,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.7896684959,Complex,2,0,0,0,,,,,,
37,TIC-310720311-11-FFI-30min,TIC,310720311,11,FFI,30min,0.056573645,310720311,6053706655144658688,<NA>,0.6651,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6647504492,Complex,2,0,1,1,,,,,,
37,TIC-310720311-37-FFI-10min,TIC,310720311,37,FFI,10min,0.098781527,310720311,6053706655144658688,<NA>,0.6651,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6651468576,Double Dip,2,0,0,1,,,,,,
37,TIC-310720311-38-FFI-10min,TIC,310720311,38,FFI,10min,0.1068111237,310720311,6053706655144658688,<NA>,0.6651,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6663830718,Double Dip,2,1,0,0,,,,,,
37,TIC-310720311-64-SPOC-120,TIC,310720311,64,SPOC,120,0.2230530143,310720311,6053706655144658688,<NA>,0.6651,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6648752605,Complex,2,0,0,0,high RUWE to not have a second period,,,,,
37,TIC-310720311-65-SPOC-120,TIC,310720311,65,SPOC,120,0.196440566,310720311,6053706655144658688,<NA>,0.6651,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6664467057,Complex,2,0,0,0,,,,,,
38,TIC-405970436-11-FFI-30min,TIC,405970436,11,FFI,30min,0.020539934,405970436,6056701037640956288,<NA>,0.5772,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.5768924231,Complex,2,0,0,0,,,,,,
38,TIC-405970436-37-FFI-10min,TIC,405970436,37,FFI,10min,0.012918204,405970436,6056701037640956288,<NA>,0.5772,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.2885950085,Complex,2,1,0,1,,,,,,
38,TIC-405970436-38-FFI-10min,TIC,405970436,38,FFI,10min,0.015845714,405970436,6056701037640956288,<NA>,0.5772,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.2886732638,Complex,2,0,0,1,,,,,,
38,TIC-405970436-64-FFI-200s,TIC,405970436,64,FFI,200s,0.018952387,405970436,6056701037640956288,<NA>,0.5772,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.5766075119,Complex,2,1,0,0,,,,,,
38,TIC-405970436-65-FFI-200s,TIC,405970436,65,FFI,200s,0.015205977,405970436,6056701037640956288,<NA>,0.5772,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.2890064643,Complex,2,1,0,0,,,,,,
39,TIC-406040223-11-FFI-30min,TIC,406040223,11,FFI,30min,0.050948651,406040223,6057147611155597440,<NA>,0.3242,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.324058411,Complex,2,0,0,1,,,,,,
39,TIC-406040223-37-FFI-10min,TIC,406040223,37,FFI,10min,0.025436794,406040223,6057147611155597440,<NA>,0.3242,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.1620686888,Complex,2,0,1,1,,,,,,
39,TIC-406040223-38-FFI-10min,TIC,406040223,38,FFI,10min,0.029194605,406040223,6057147611155597440,<NA>,0.3242,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.1620866917,Complex,2,0,0,0,Literature period slightly off perhaps,,,,,
39,TIC-406040223-64-SPOC-120,TIC,406040223,64,SPOC,120,0.2544753432,406040223,6057147611155597440,<NA>,0.3242,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.323981525,Complex,2,1,0,0,,,,,,
39,TIC-406040223-65-SPOC-120,TIC,406040223,65,SPOC,120,0.2404993176,406040223,6057147611155597440,<NA>,0.3242,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3241156565,Complex,2,0,0,0,,,,,,
40,TIC-207621404-11-FFI-30min,TIC,207621404,11,FFI,30min,0.057653853,207621404,6064353054428529152,<NA>,0.4514,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4517210923,Complex,2,0,1,1,,,,,,
40,TIC-207621404-38-FFI-10min,TIC,207621404,38,FFI,10min,0.051865699,207621404,6064353054428529152,<NA>,0.4514,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4519593226,Complex,2,0,1,1,,,,,,
40,TIC-207621404-65-SPOC-120,TIC,207621404,65,SPOC,120,0.1605108142,207621404,6064353054428529152,<NA>,0.4514,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4520578989,Complex,2,1,0,0,Literature period is slightly off - good example of impact of even small period difference on displayed complexity because the calculated period looks even more complex,,,,,
41,TIC-405695928-11-FFI-30min,TIC,405695928,11,FFI,30min,0.01914264,405695928,6073671037505307904,<NA>,1.3392,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.345685565,Complex,2,0,0,1,,,,,,
41,TIC-405695928-37-SPOC-120,TIC,405695928,37,SPOC,120,0.025184453,405695928,6073671037505307904,<NA>,1.3392,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.335428309,Double Dip,2,0,0,0,,,,,,
41,TIC-405695928-38-SPOC-120,TIC,405695928,38,SPOC,120,0.023710972,405695928,6073671037505307904,<NA>,1.3392,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.344909211,Complex,2,1,0,0,,,,,,
41,TIC-405695928-64-FFI-200s,TIC,405695928,64,FFI,200s,0.015420412,405695928,6073671037505307904,<NA>,1.3392,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.343708303,Double Dip,1,1,0,0,,,,,,
42,TIC-273821594-10-FFI-30min,TIC,273821594,10,FFI,30min,0.007809585,273821594,6074279754632630272,<NA>,0.6642,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6623842134,Complex,2,0,0,0,,,,,,
42,TIC-273821594-11-FFI-30min,TIC,273821594,11,FFI,30min,0.007644537,273821594,6074279754632630272,<NA>,0.6642,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6647504492,Complex,2,0,0,1,,,,,,
42,TIC-273821594-37-FFI-10min,TIC,273821594,37,FFI,10min,0.016986838,273821594,6074279754632630272,<NA>,0.6642,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.66514704,Complex,2,0,1,1,,,,,,
42,TIC-273821594-38-FFI-10min,TIC,273821594,38,FFI,10min,0.018032877,273821594,6074279754632630272,<NA>,0.6642,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6630718052,Complex,2,1,0,0,,,,,,
42,TIC-273821594-64-FFI-200s,TIC,273821594,64,FFI,200s,0.009116588,273821594,6074279754632630272,<NA>,0.6642,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6625739904,Complex,2,1,0,0,,,,,,
43,TIC-419779703-11-FFI-30min,TIC,419779703,11,FFI,30min,0.014987728,419779703,6074797246644014720,<NA>,0.3689,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.3691461068,Complex,2,0,0,0,Is there another period? High RUWE,,,,,
43,TIC-419779703-37-FFI-10min,TIC,419779703,37,FFI,10min,0.01719456,419779703,6074797246644014720,<NA>,0.3689,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.368510065,Complex,2,0,0,0,Definitely looks like another period,,,,,
43,TIC-419779703-38-FFI-10min,TIC,419779703,38,FFI,10min,0.015967894,419779703,6074797246644014720,<NA>,0.3689,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.3683645668,Complex,2,0,0,0,,,,,,
43,TIC-419779703-64-FFI-200s,TIC,419779703,64,FFI,200s,0.017151527,419779703,6074797246644014720,<NA>,0.3689,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.36807275,Complex,2,0,0,1,,,,,,
44,TIC-398768350-10-FFI-30min,TIC,398768350,10,FFI,30min,0.079663616,398768350,6075429981240520704,<NA>,0.4899,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4896818844,Complex,2,0,1,1,,,,,,
44,TIC-398768350-11-FFI-30min,TIC,398768350,11,FFI,30min,0.081325186,398768350,6075429981240520704,<NA>,0.4899,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4892796287,Double Dip,2,0,0,0,,,,,,
44,TIC-398768350-37-FFI-10min,TIC,398768350,37,FFI,10min,0.027884109,398768350,6075429981240520704,<NA>,0.4899,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4898850919,Complex,2,1,0,1,,,,,,
44,TIC-398768350-64-FFI-200s,TIC,398768350,64,FFI,200s,2.369099965,398768350,6075429981240520704,<NA>,0.4899,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.012870035,Complex,9,0,0,0,,,,,,
45,TIC-288093002-10-FFI-30min,TIC,288093002,10,FFI,30min,0.051766256,288093002,6076050346312676608,<NA>,0.4315,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4324627782,Complex,2,0,1,1,,,,,,
45,TIC-288093002-11-FFI-30min,TIC,288093002,11,FFI,30min,0.060014864,288093002,6076050346312676608,<NA>,0.4315,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4315432595,Complex,2,0,0,0,,,,,,
45,TIC-288093002-37-FFI-10min,TIC,288093002,37,FFI,10min,0.06080423,288093002,6076050346312676608,<NA>,0.4315,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4313805404,Complex,2,1,1,1,Really good shelf,,,,,
45,TIC-288093002-64-SPOC-120,TIC,288093002,64,SPOC,120,0.1074765205,288093002,6076050346312676608,<NA>,0.4315,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4321680903,Complex,2,1,1,1,,,,,,
46,TIC-161734785-10-FFI-30min,TIC,161734785,10,FFI,30min,0.019296627,161734785,6079297818307636096,<NA>,0.3487,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3485993319,Complex,2,0,0,0,,,,,,
46,TIC-161734785-11-FFI-30min,TIC,161734785,11,FFI,30min,0.026526965,161734785,6079297818307636096,<NA>,0.3487,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.349143447,Complex,2,0,0,0,,,,,,
46,TIC-161734785-37-FFI-10min,TIC,161734785,37,FFI,10min,0.043065647,161734785,6079297818307636096,<NA>,0.3487,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3491721609,Complex,2,1,0,0,,,,,,
46,TIC-161734785-64-SPOC-120,TIC,161734785,64,SPOC,120,0.1366168141,161734785,6079297818307636096,<NA>,0.3487,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3491956762,Complex,2,0,1,1,,,,,,
47,TIC-165904363-10-FFI-30min,TIC,165904363,10,FFI,30min,0.005243005,165904363,6079467216120374784,<NA>,1.4963,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.7491393884,Complex,1,0,0,0,,,,,,
47,TIC-165904363-11-FFI-30min,TIC,165904363,11,FFI,30min,0.010874264,165904363,6079467216120374784,<NA>,1.4963,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.494295308,Complex,2,1,0,1,,,,,,
47,TIC-165904363-37-FFI-10min,TIC,165904363,37,FFI,10min,0.016192594,165904363,6079467216120374784,<NA>,1.4963,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.503792356,Complex,2,1,1,1,Literature period maybe slightly off,,,,,
47,TIC-165904363-64-SPOC-120,TIC,165904363,64,SPOC,120,0.03474015,165904363,6079467216120374784,<NA>,1.4963,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.504900279,Double Dip,1,0,0,0,,,,,,
48,TIC-404335106-11-FFI-30min,TIC,404335106,11,FFI,30min,0.007879057,404335106,6081131979803083136,<NA>,2.9329,,UCL/LCC,16,Rebull_2022,Rebull,2022,1.477973465,Complex,2,0,0,1,,,,,,
48,TIC-404335106-37-FFI-10min,TIC,404335106,37,FFI,10min,0.009636582,404335106,6081131979803083136,<NA>,2.9329,,UCL/LCC,16,Rebull_2022,Rebull,2022,3.005052217,Double Dip,1,0,0,1,Literature period maybe slightly off,,,,,
48,TIC-404335106-38-FFI-10min,TIC,404335106,38,FFI,10min,,404335106,6081131979803083136,<NA>,2.9329,,UCL/LCC,16,Rebull_2022,Rebull,2022,0,,,,,,Didn't plot,,,,,
48,TIC-404335106-64-FFI-200s,TIC,404335106,64,FFI,200s,0.019725007,404335106,6081131979803083136,<NA>,2.9329,,UCL/LCC,16,Rebull_2022,Rebull,2022,2.948293102,Not Complex,2,0,0,1,,,,,,
49,TIC-404387832-11-FFI-30min,TIC,404387832,11,FFI,30min,0.025129535,404387832,6081508322019767296,<NA>,0.4423,0.2548,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4428421198,Complex,2,0,0,0,,0,0,0,0,
49,TIC-404387832-37-FFI-10min,TIC,404387832,37,FFI,10min,0.022126573,404387832,6081508322019767296,<NA>,0.4423,0.2548,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4434865998,Complex,2,1,0,1,,1,1,0,1,
49,TIC-404387832-38-FFI-10min,TIC,404387832,38,FFI,10min,0.024100593,404387832,6081508322019767296,<NA>,0.4423,0.2548,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4414917408,Complex,2,1,0,1,,1,1,0,0,
49,TIC-404387832-64-FFI-200s,TIC,404387832,64,FFI,200s,0.019024657,404387832,6081508322019767296,<NA>,0.4423,0.2548,UCL/LCC,16,Rebull_2022,Rebull,2022,0.5103868895,Complex,2,0,0,0,,2,0,0,0,
50,TIC-328906141-11-FFI-30min,TIC,328906141,11,FFI,30min,0.022894464,328906141,6089133916200093696,<NA>,0.463,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4625295771,Complex,2,0,0,0,,,,,,
50,TIC-328906141-38-FFI-10min,TIC,328906141,38,FFI,10min,0.017768154,328906141,6089133916200093696,<NA>,0.463,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.2311626532,Complex,2,1,0,0,Literature period maybe slightly off,,,,,
50,TIC-328906141-65-SPOC-120,TIC,328906141,65,SPOC,120,0.097221214,328906141,6089133916200093696,<NA>,0.463,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.1542662843,Complex,2,0,0,0,,,,,,
51,TIC-329694185-11-FFI-30min,TIC,329694185,11,FFI,30min,0.016776409,329694185,6089460471148907008,<NA>,0.2726,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.1363294496,Complex,2,0,0,0,,,,,,
51,TIC-329694185-38-FFI-10min,TIC,329694185,38,FFI,10min,0.013460019,329694185,6089460471148907008,<NA>,0.2726,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.2727421233,Complex,2,0,0,0,,,,,,
51,TIC-329694185-65-FFI-200s,TIC,329694185,65,FFI,200s,0.019544416,329694185,6089460471148907008,<NA>,0.2726,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.1363285814,Complex,2,0,0,0,,,,,,
52,TIC-330560000-11-FFI-30min,TIC,330560000,11,FFI,30min,0.013367183,330560000,6089681782226103680,<NA>,1.3899,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,1.387092287,Complex,2,0,0,1,,,,,,
52,TIC-330560000-38-FFI-10min,TIC,330560000,38,FFI,10min,0.01655889,330560000,6089681782226103680,<NA>,1.3899,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,1.386503169,Complex,2,0,0,0,,,,,,
52,TIC-330560000-65-SPOC-120,TIC,330560000,65,SPOC,120,0.2866337061,330560000,6089681782226103680,<NA>,1.3899,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,1.377973102,Complex,1,0,0,0,Very noisy,,,,,
53,TIC-211513644-11-FFI-30min,TIC,211513644,11,FFI,30min,0.016086278,211513644,6091694403899673728,<NA>,0.6336,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3172274519,Double Dip,2,0,0,0,,,,,,
53,TIC-211513644-65-SPOC-120,TIC,211513644,65,SPOC,120,0.052780342,211513644,6091694403899673728,<NA>,0.6336,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.6333633307,Complex,2,1,0,0,,,,,,
54,TIC-242407571-11-FFI-30min,TIC,242407571,11,FFI,30min,0.036528375,242407571,6095898695842130048,<NA>,0.4722,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4722142906,Complex,2,0,0,0,,,,,,
54,TIC-242407571-38-FFI-10min,TIC,242407571,38,FFI,10min,0.043198208,242407571,6095898695842130048,<NA>,0.4722,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4727766569,Double Dip,2,1,0,0,Perhaps a second period,,,,,
54,TIC-242407571-65-SPOC-120,TIC,242407571,65,SPOC,120,0.051016796,242407571,6095898695842130048,<NA>,0.4722,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.2362052911,Double Dip,2,1,0,1,,,,,,
55,TIC-127866051-11-FFI-30min,TIC,127866051,11,FFI,30min,0.013555398,127866051,6097896886432620160,<NA>,0.7988,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.7980668733,Complex,2,0,0,0,,,,,,
55,TIC-127866051-38-FFI-10min,TIC,127866051,38,FFI,10min,3.990462057,127866051,6097896886432620160,<NA>,0.7988,,UCL/LCC,16,Rebull_2022,Rebull,2022,4.725205062,Double Dip,9,0,0,0,,,,,,
55,TIC-127866051-65-FFI-200s,TIC,127866051,65,FFI,200s,0.019831637,127866051,6097896886432620160,<NA>,0.7988,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.7966525543,Complex,2,0,0,0,,,,,,
56,TIC-127246012-11-FFI-30min,TIC,127246012,11,FFI,30min,0.009630184,127246012,6099073363870236800,<NA>,0.4274,0.1069,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4270502552,Complex,2,1,0,0,,0,1,0,0,
56,TIC-127246012-38-FFI-10min,TIC,127246012,38,FFI,10min,0.009422853,127246012,6099073363870236800,<NA>,0.4274,0.1069,UCL/LCC,16,Rebull_2022,Rebull,2022,0.085543405,Complex,2,0,0,1,,0,0,0,0,
56,TIC-127246012-65-FFI-200s,TIC,127246012,65,FFI,200s,0.018943569,127246012,6099073363870236800,<NA>,0.4274,0.1069,UCL/LCC,16,Rebull_2022,Rebull,2022,0.429541926,Complex,2,1,0,0,,0,1,0,0,
57,TIC-129309458-11-FFI-30min,TIC,129309458,11,FFI,30min,0.02286693,129309458,6100482559819865856,<NA>,0.5533,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.5530004441,Double Dip,2,0,0,1,,,,,,
57,TIC-129309458-38-FFI-10min,TIC,129309458,38,FFI,10min,0.016781066,129309458,6100482559819865856,<NA>,0.5533,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.553016446,Complex,2,0,1,1,,,,,,
57,TIC-129309458-65-FFI-200s,TIC,129309458,65,FFI,200s,0.024289702,129309458,6100482559819865856,<NA>,0.5533,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.2767128407,Complex,2,1,1,1,,,,,,
58,TIC-127309526-11-FFI-30min,TIC,127309526,11,FFI,30min,0.032966911,127309526,6102553352528751104,<NA>,0.217,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.2170002966,Complex,1,0,0,0,,,,,,
58,TIC-127309526-38-FFI-10min,TIC,127309526,38,FFI,10min,0.031281069,127309526,6102553352528751104,<NA>,0.217,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.2171340368,Complex,1,1,0,0,Strange,,,,,
58,TIC-127309526-65-SPOC-120,TIC,127309526,65,SPOC,120,0.076654178,127309526,6102553352528751104,<NA>,0.217,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4338393982,Complex,2,1,0,0,,,,,,
59,TIC-241884143-11-FFI-30min,TIC,241884143,11,FFI,30min,0.01649764,241884143,6103443682068685696,<NA>,0.2695,0.6399,UCL/LCC,16,Rebull_2022,Rebull,2022,0.3208586714,Complex,1,1,0,0,,2,1,0,0,
59,TIC-241884143-38-FFI-10min,TIC,241884143,38,FFI,10min,0.020395605,241884143,6103443682068685696,<NA>,0.2695,0.6399,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6405093112,Complex,0,2,0,0,,2,2,0,1,
59,TIC-241884143-65-FFI-200s,TIC,241884143,65,FFI,200s,0.023650237,241884143,6103443682068685696,<NA>,0.2695,0.6399,UCL/LCC,16,Rebull_2022,Rebull,2022,0.6398377803,Complex,0,0,0,0,,2,0,0,1,
60,TIC-243499565-11-FFI-30min,TIC,243499565,11,FFI,30min,0.01452626,243499565,6106993554140699520,<NA>,1.1947,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,1.191624897,Complex,2,0,0,0,,,,,,
60,TIC-243499565-38-SPOC-120,TIC,243499565,38,SPOC,120,0.032987171,243499565,6106993554140699520,<NA>,1.1947,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,1.18914938,Complex,2,0,0,0,,,,,,
60,TIC-243499565-64-SPOC-120,TIC,243499565,64,SPOC,120,0.069996083,243499565,6106993554140699520,<NA>,1.1947,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,1.1971036,Complex,2,0,0,0,,,,,,
61,TIC-243449997-11-FFI-30min,TIC,243449997,11,FFI,30min,0.036494188,243449997,6107289533226214400,<NA>,0.3827,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.382719622,Complex,2,0,0,0,,,,,,
61,TIC-243449997-38-FFI-10min,TIC,243449997,38,FFI,10min,0.022828871,243449997,6107289533226214400,<NA>,0.3827,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.38317375,Complex,2,0,0,0,,,,,,
61,TIC-243449997-64-FFI-200s,TIC,243449997,64,FFI,200s,0.026395588,243449997,6107289533226214400,<NA>,0.3827,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.382870998,Complex,2,0,0,0,,,,,,
62,TIC-243611773-11-FFI-30min,TIC,243611773,11,FFI,30min,0.011779645,243611773,6108669214161311616,<NA>,0.349,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3491435563,Complex,0,0,0,0,Diagonal stripes?,,,,,
